Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
JR'S BOOT CENTER	7800 HALLETTSVILLE HWY	VICTORIA	77904	32026330269	00006	03/01/1987	04/30/1996
JR'S GUNS AND KNIVES	208 GLENMORE	VICTORIA	77904	32024795901	00001	01/10/1992	12/31/1992
JRAY ENTERPRISES	506 TAOS DR	VICTORIA	77904	32017549646	00002	01/01/2008	12/31/2011
JRJ WOODCRAFT	202 BLYTHE ST	VICTORIA	77904	32031784559	00001	10/02/1993	12/31/1998
JS AND COMPANY	303 BINGHAM RD	VICTORIA	77904	32006005998	00001	12/04/2001	12/25/2003
JS PRODUCTS	710 EDINBURG ST	VICTORIA	77904	32009927016	00003	08/01/1989	
JT POOL SERVICE	116 BLUE ROCK CT	VICTORIA	77904	32042400716	00002	05/15/2015	06/30/2022
JUDEE GEE'S	202 MONTEZUMA DR	VICTORIA	77904	32007520565	00001	10/28/1988	12/31/2000
JUDIE'S	1402 MOCKINGBIRD LN	VICTORIA	77904	32029756726	00001	01/21/1993	04/01/1993
JUDITH FARNSWORTH	6034 COUNTRY CLUB DR	VICTORIA	77904	32005841971	00005	01/01/2009	12/31/2014
JUDY A VARNELL	117 WOODWIND DR	VICTORIA	77904	32008232921	00002	01/01/1989	12/25/2002
JUDY A VARNELL	210 NAVAJO	VICTORIA	77904	32008232921	00001	11/01/1983	12/31/1988
JUDY E NICHOLS	105 ANTELOPE	VICTORIA	77904	32017485171	00001	10/06/1990	06/08/1992
JUDY MURPHREE	205 TAMPA DR	VICTORIA	77904	32008904842	00001	11/17/1992	03/15/2008
JUDY'S CRAFTS	101 RIO VISTA	VICTORIA	77904	32010075896	00001	04/16/1990	12/31/1991
JUDY'S HANDCRAFTED CARDS	608 CHAMPIONS ROW	VICTORIA	77904	32059222532	00001	01/15/2016	
JULIA'S	201 RUSSELL RD	VICTORIA	77904	32008181953	00001	11/19/1992	
JULIE HUGHES	824 BRIARWOOD ST	VICTORIA	77904	32034588064	00001	02/14/2008	12/31/2009
JULIE SIMNACHER	504 CANNON RD	VICTORIA	77904	32023504312	00001	05/28/1996	12/31/1997
JULZ JEWLZ	131 RAAB RD	VICTORIA	77904	32043004319	00001	11/12/2010	12/25/2012
JUNE A HEARN	225 BRIARMEADOW LN	VICTORIA	77904	32006998846	00001	11/01/2000	12/25/2005
JUNE GRIFFIN	208 DUNDEE ST	VICTORIA	77904	32028200973	00003	02/11/1993	02/28/1996
JUNE GRIFFIN	208 DUNDEE	VICTORIA	77904	32028200973	00002	10/03/1988	12/31/1989
JUNE M SECRIST	704 FERN LN	VICTORIA	77904	15421451384	00001	03/01/2004	12/25/2015
JUNE'S GIFTS & FLOWERS	208 DUNDEE	VICTORIA	77904	32028200973	00001	11/01/1983	12/31/1986
JUNEBUG PORTRAITS	706 GARDENIA LN	VICTORIA	77904	32011052993	00006	03/01/2012	12/25/2012
JUNG TILE SERVICES, INC.	5208 NE LOOP 463	VICTORIA	77904	17603193628	00003	10/02/1997	
JUST $10	6412 NAVARRO STE G	VICTORIA	77904	17425553355	00002	01/01/1990	01/30/1991
JUST "DI'S"	207 HARRISON ST	VICTORIA	77904	32049914024	00001	03/01/2013	
JUST ABOUT $1	189 VICTORIA MALL	VICTORIA	77904	32031872859	00006	08/01/1994	12/31/1994
JUST ABOUT $1	189 VICTORIA MALL	VICTORIA	77904	17604517346	00003	01/01/1995	07/31/2001
JUST AIR	810 CHARLESTON DR	VICTORIA	77904	32006677432	00001	09/11/1997	12/31/2000
JUST BECAUSE	106 TAOS	VICTORIA	77904	30113756412	00001	12/01/1990	12/31/1992
JUST BETWEEN FRIENDS	103 HARRISON ST	VICTORIA	77904	32012678077	00001	11/03/2003	12/25/2006
JUST BLINDS	111 NEWPORT DR	VICTORIA	77904	32017695514	00004	04/01/2021	
JUST BLINDS	101 COBBLE STONE CT	VICTORIA	77904	32017695514	00003	07/01/2013	01/26/2021
JUST BLINDS	102 WEARDEN DR	VICTORIA	77904	32017695514	00002	04/01/2009	06/30/2013
JUST BLINDS	212 EDGEWATER DR	VICTORIA	77904	32010179193	00003	01/01/2003	12/31/2020
JUST BLINDS	412 COLONY CREEK DR	VICTORIA	77904	32010179193	00002	07/01/1992	12/31/2002
JUST DOGS ! GOURMET	7800 N NAVARRO ST	VICTORIA	77904	12055294768	00001	11/01/2006	06/30/2009
JUST FOR FRILLS	211 GOLDENROD AVE	VICTORIA	77904	32042935349	00001	11/02/2010	03/31/2012
JUST FOR FUN	109 SHANNON DR	VICTORIA	77904	32006951696	00002	01/01/1995	03/31/1995
JUST IMAGINE	4807 LILAC	VICTORIA	77904	17424854598	00001	01/01/1987	10/11/1988
JUST KIDS	9023 SALEM RD	VICTORIA	77904	30118123535	00001	01/01/1997	12/31/1998
JUST LIKE NEW CARPET CLEANING	206 BRIARMEADOW LN	VICTORIA	77904	32050023020	00002	05/01/2013	12/31/2013
JUST ONE COMPANY	812 BRIARWOOD	VICTORIA	77904	32028086661	00001	02/04/1993	12/31/1994
JUST RIGHT	112A JASON CIRCLE	VICTORIA	77904	32025857056	00001	08/01/1996	01/20/2000
JUSTICE #1078	7800 N NAVARRO ST STE 215	VICTORIA	77904	13113339306	00116	10/25/2011	08/31/2020
JUSTIN HALPIN	202 VERSAILLES ST	VICTORIA	77904	32016294533	00001	12/03/2004	12/31/2004
JUSTIN WAYNE LEIDNER	4 COTSWOLD LN	VICTORIA	77904	32069480096	00002	04/01/2021	
JUSTUS LOVE CORPORATION	5303B COUNTRY CLUB DR	VICTORIA	77904	32058454540	00001	02/01/2016	12/31/2019
JUSTUS VENDING	707 GARDENIA LN	VICTORIA	77904	32005158285	00007	01/01/1995	04/01/2011
JW OILFIELD SERVICE	105 LEGEND DR	VICTORIA	77904	32046614940	00001	02/01/2012	08/31/2019
J3 CREATIONS	105 KING DR	VICTORIA	77904	32009382287	00002	01/01/2018	
J3 WELDING SERVICES	264 BAMBI DR	VICTORIA	77904	32077061847	00001	12/28/2020	12/31/2020
K & B ENTERPTISES	2903 LEVI SLOAN RD	VICTORIA	77904	30115137074	00001	01/15/1994	03/01/1994
K & K SERVICES	209 TIMBER DR	VICTORIA	77904	32007970638	00003	10/14/2003	12/31/2004
K & K SERVICES	209 TIMBER DR	VICTORIA	77904	32007970638	00004	11/10/2008	12/31/2008
K & K SERVICES	209 TIMBER DR	VICTORIA	77904	32007970638	00002	02/28/2002	02/28/2002
K & L SELLERS	204 CIMARRON DR	VICTORIA	77904	32008471743	00005	11/01/2019	12/31/2021
K & L VENDING	608 DUNDEE ST	VICTORIA	77904	32016482401	00001	11/15/1993	02/28/1999
K & R ENTERPRISES	201 SYLVIA ST	VICTORIA	77904	32013538296	00001	08/24/2009	12/25/2010
K & S CRAFT	414 SUN VALLEY DR	VICTORIA	77904	32008909999	00002	06/07/2004	12/31/2006
K & S MACHINE COMPANY	205 BLYTH RD	VICTORIA	77904	32008999032	00001	08/13/1997	
K & W BEAUTY SUPPLY	1408 MOCKINGBIRD	VICTORIA	77904	32032094784	00002	02/01/1993	05/15/1993
K AND L ASSOCIATES	722 TAOS	VICTORIA	77904	32027214660	00001	07/09/1991	01/01/1993
K AND P WOOD CRAFTS	305 GREEN GABLE DR	VICTORIA	77904	32038921816	00004	04/01/2023	
K CURL CARVINGS	608 DUNDEE ST	VICTORIA	77904	32016482401	00002	01/06/2005	12/25/2014
K D ACCESSORIES	108 KELLY DR	VICTORIA	77904	32007813846	00004	11/05/2007	01/15/2008
K MART #4904	6106 N NAVARRO ST	VICTORIA	77904	13834691605	00063	01/01/2000	07/31/2002
K R CUSTOM SERVICES	2179 PARSONS RD	VICTORIA	77904	32060611137	00001	06/01/2016	06/30/2016
K T & J D DBA MCDONALDS	5906 N NAVARRO	VICTORIA	77904	32021703668	00005	08/30/1994	10/01/1995
K.O. AUTO SALES	5803 JOHN STOCKBAUER DR STE R	VICTORIA	77904	32042356488	00002	04/01/2018	12/31/2020
K-MART 4904	6106 N NAVARRO ST	VICTORIA	77904	14309746783	00042	01/20/1995	01/31/1998
K-9 KUTS	5705 N MAIN ST	VICTORIA	77904	32051808379	00003	07/01/2017	
KADE INTERIORS	19 SPRING CREEK RD	VICTORIA	77904	32007107009	00001	03/20/2001	08/08/2002
KAHE LLC	5609 JOHN STOCKBAUER DR APT 40101	VICTORIA	77904	32047814150	00001	06/10/2012	06/10/2012
KAHVE	7800 N NAVARRO ST STE 161	VICTORIA	77904	32057908017	00004	04/01/2017	
KALLMAN KUTZ COMPANY	8902 N NAVARRO ST STE 100	VICTORIA	77904	32057395801	00001	05/18/2017	08/14/2020
KAMIN HOME FURNISHINGS, INC.	5909 NE ZAC LENTZ PKWY	VICTORIA	77904	32018082290	00001	01/01/2008	
KAMLA DAVI	208 WOOD BRG	VICTORIA	77904	32087079862	00001	11/01/2022	12/31/2022
KANNA CO	105 PENNSYLVANIA AVE	VICTORIA	77904	32004480631	00003	01/01/2005	12/31/2006
KAREMOR INTERNATIONAL INDEPENDENT DISTRIBUTOR	114 TROPICAL DR	VICTORIA	77904	32028338831	00001	07/15/1996	12/31/1996
KAREN'S COLLECTIONS	4618 BEGONIA ST	VICTORIA	77904	32025540876	00002	08/01/2012	12/31/2012
KAREN'S KREATIONS	209 LANSDOWN ST	VICTORIA	77904	32055070612	00001	10/11/2014	12/31/2014
KAREN'S SWEETPEA CUPCAKERY	4 LONGVIEW DR	VICTORIA	77904	32024022926	00002	10/21/2016	12/31/2016
KARI L SMITH	112A TAMPICO CT	VICTORIA	77904	32050948226	00001	05/13/2013	07/15/2018
KARRI'S KENNEL	302 NORTHSIDE RD	VICTORIA	77904	32021898013	00001	01/01/2007	12/31/2008
KAT TAILS DESIGN STUDIO	705 DUNBAR DR	VICTORIA	77904	32006474780	00001	01/09/1996	05/01/1996
KATE'S	6230 N NAVARRO ST	VICTORIA	77904	17427874775	00001	09/01/1996	03/31/2000
KATE'S KARDS & STATIONARY	704 KELLY CREEK	VICTORIA	77904	32022351509	00001	04/03/2000	12/31/2001
KATHERINE W NEELY	102 GREEN WAY	VICTORIA	77904	32008125257	00001	05/15/1987	03/31/1989
KATHERINE W NEELY	509 SHILOH	VICTORIA	77904	32008125257	00003	04/01/1989	09/23/1991
KATHERINE W NEELY	108 BILTMORE	VICTORIA	77904	32008125257	00002	01/01/1989	03/01/1989
KATHLEEN D ALMOND	114 CHIMNEY ROCK DR	VICTORIA	77904	32008974852	00001	11/02/2002	12/31/2002
KATHLEEN M FERENCE	610 DUNBAR DR	VICTORIA	77904	32010345802	00001	08/14/1998	12/31/2003
KATHRYN MOORE ELGOOD	407 BLYTH RD	VICTORIA	77904	32064209722	00001	07/05/2017	01/01/2018
KATHY LYNN HARRYMAN	1686 NURSERY RD	VICTORIA	77904	32055749249	00001	11/28/2014	12/25/2017
KATHY'S EXTRAS ETC	309 GLENMORE ST	VICTORIA	77904	32010136862	00002	04/01/1991	12/25/2014
KATHY'S GIFTS & ACCESSORIES	112 SANTA FE	VICTORIA	77904	32005307502	00002	11/15/1990	06/30/1991
KATHY'S KOLLEKTIBLES	1210 E MOCKINGBIRD LN	VICTORIA	77904	32012103290	00005	08/18/2003	06/30/2004
KATIE & CURTIS WALKER	118 ASHFORD DR	VICTORIA	77904	32045649350	00001	11/16/2011	12/31/2014
KATIE CATES FITNESS	215 FENWAY ST	VICTORIA	77904	32036792037	00003	05/31/2012	02/10/2014
KATIE'S PHOTOGRAPHIC MEMORIES/DELISH' DECOR	3063 PARSONS RD	VICTORIA	77904	32019968042	00003	06/08/2006	11/17/2006
KAUTTO'S	6803 N NAVARRO ST APT 141	VICTORIA	77904	30118123543	00001	12/13/1996	09/30/1997
KAY JEWELERS #1389	7800 N NAVARRO ST 241 VICTORIA MALL	VICTORIA	77904	13406308737	00004	01/01/1998	
KAY JEWELERS #1389	7800 N NAVARRO ST STE 241	VICTORIA	77904	15209645033	00006	05/01/1992	12/31/1997
KAY MARTIN	9701 N NAVARRO ST	VICTORIA	77904	32008721246	00002	01/01/2002	12/31/2002
KAY REYNOLDS ARTIST	201 ALAMOGARDO ST	VICTORIA	77904	32024590534	00001	01/01/1994	06/30/1997
KAY-BEE TOY & HOBBY SHOP #232	7800 VICTORIA MALL	VICTORIA	77904	10420731563	00005	03/11/1981	01/31/1997
KAY-BEE TOYS #232	7800 HALLETTSVILLE HWY	VICTORIA	77904	10428281108	00005	01/01/1997	03/07/2004
KAYE HAGUE	5609 JOHN STOCKBAUER DR APT 37104	VICTORIA	77904	32033159339	00001	06/24/2007	07/04/2007
KAYLEE'S	207 CHESAPEAKE AVE	VICTORIA	77904	32007220802	00004	10/01/2004	12/25/2006
KAZAAM LAWN CARE	5201 LILAC LN	VICTORIA	77904	32033425748	00001	07/30/2007	12/31/2007
KB ELECTRONICS REPAIR	1204 TAOS DR	VICTORIA	77904	32058337034	00001	10/01/2015	05/15/2019
KB ENTERPRISES	106 YUMA DR	VICTORIA	77904	32060072603	00001	05/01/2016	
KB'S BAR-B-Q	134 VILLAFRANCA RD	VICTORIA	77904	32018584725	00006	02/01/2020	
KB'S BAR-B-Q	2611 LEVI SLOAN RD	VICTORIA	77904	32018584725	00005	01/04/2010	01/31/2020
KB'S BAR-B-Q AND TEXAS GRILLHOUSE	2611 LEVI SLOAN RD	VICTORIA	77904	32018584725	00003	04/01/2009	08/31/2009
KB'S MARKETING JUST FOR U, LLC	105 LARAMIE DR	VICTORIA	77904	32044533746	00001	08/01/2011	12/31/2012
KC CANYON	303 COSTA DEL ORO ST	VICTORIA	77904	32007994661	00007	05/01/2003	12/31/2005
KC'S CHRISTMAS	1005 HAVANA ST	VICTORIA	77904	32070377299	00001	04/01/2019	09/30/2020
KCB'S ART	106 TROPICAL DR	VICTORIA	77904	32075635964	00001	10/01/2020	
KCHAIN	220 TERRAVISTA TRL	VICTORIA	77904	32038983576	00002	10/25/2013	06/30/2015
KEEPSAKE'S BY KATHY	CORNER NORTHSIDE & PARSONS RD	VICTORIA	77904	32005049203	00001	11/01/1981	12/25/1985
KELLAR DANCE DYNAMICS	5803 STE N JOHN STOCKBAUER DR	VICTORIA	77904	32008313184	00002	05/20/2001	03/31/2013
KELLY A CHUMCHAL	105 ELAINE	VICTORIA	77904	32029782987	00001	03/03/1992	12/31/1993
KELLY GABRYSCH DESIGNS	308 GREEN GABLE DR	VICTORIA	77904	32064379103	00001	08/01/2017	12/31/2020
KELLY KUBALA	202 NEWHAVEN ST	VICTORIA	77904	32008086178	00001	05/12/2001	12/31/2005
KELLY PAINTING & DRYWALL, LLC	9703 N NAVARRO ST STE A	VICTORIA	77904	32059132707	00001	01/01/2016	
KELLY PAINTING AND DECORATING	9703A N NAVARRO ST	VICTORIA	77904	32007854287	00002	07/01/1998	01/31/2012
KELLY PAINTING AND DECORATING, LP	9703A N NAVARRO ST	VICTORIA	77904	32034933344	00001	01/01/2012	01/31/2016
KEM KIL INC	201 BROOKS RD	VICTORIA	77904	17510843034	00002	02/01/1990	10/01/1995
KEMP'S TOOL CO INC	204 PRIMROSE	VICTORIA	77904	17420307823	00001	03/19/1979	06/30/1982
KEN FREEMAN	2002 E MOCKINGBIRD LN	VICTORIA	77904	32063172285	00001	03/25/2017	05/01/2017
KEN'S COPIER & FAX CENTER	5107 JOHN STOCKBAUER DR	VICTORIA	77904	17419989094	00003	01/14/1993	11/01/1995
KEN'S DISCOUNT	110 LAGUNA	VICTORIA	77904	32031483137	00001	01/17/1984	12/31/1987
KEN'S DISCOUNT COPIERS & FAX CENTER	205 NORTH STAR SUITE P	VICTORIA	77904	32031483137	00003	01/01/1988	12/31/1993
KEN'S ELECTRONIC CLINIC INC	5803 JOHN STOCKBAUER DR STE G	VICTORIA	77904	17427419423	00001	04/01/1995	03/31/2009
KENDALYN WELCH	6009J COUNTRY CLUB DR	VICTORIA	77904	32066587992	00001	01/26/2018	03/31/2018
KENDRA FULTZ	5207 N NAVARRO ST	VICTORIA	77904	32031185567	00002	07/01/2015	10/30/2015
KENNEDY PECANS	404 SUN VALLEY DR	VICTORIA	77904	32063249703	00002	01/01/2018	12/31/2020
KENNEDY PECANS	305 CHIMNEY ROCK DR	VICTORIA	77904	32063249703	00001	05/01/2017	12/31/2017
KENNETH E WODDARD	202 GREEN GABLE DR	VICTORIA	77904	32011465963	00002	01/01/2010	01/01/2011
KENNETH E WOODARD	804 JOPLIN ST	VICTORIA	77904	32011465963	00001	07/15/2003	12/31/2009
KENNETH RAY SCHAEFER	5508 HALLETTSVILLE HWY	VICTORIA	77904	32025465280	00003	07/13/1988	07/13/1988
KENNETH W BRUMLEY	108 MATERCOURT	VICTORIA	77904	32023053476	00001	06/01/1995	12/30/1996
KENZIE'S KRAFTY KREATIONS	206 SPUR DR	VICTORIA	77904	32058320717	00001	09/19/2015	09/30/2015
KERRY'S KANDLES & MORE	611 BLYTH RD	VICTORIA	77904	32009492615	00001	01/01/2002	12/25/2005
KEVIN CLOSET	5003 JOHN STOCKBAUER DR STE K	VICTORIA	77904	32016580808	00011	05/02/2022	
KEVIN GRIFFIN AUCTIONS	713 CHAMPIONS ROW	VICTORIA	77904	32009051080	00003	11/16/2010	12/25/2011
KEVIN GRIFFIN AUCTIONS	105 WINDWOOD LN	VICTORIA	77904	32009051080	00002	01/01/2003	12/25/2003
KEVIN ROSS	409 RAAB RD	VICTORIA	77904	32053142876	00001	02/12/2014	02/13/2014
KEVIN'S TOOLS	193 SHANNON VALLEY DR	VICTORIA	77904	32010148057	00002	07/01/2001	
KEVIN'S TOOLS	501 CANNON RD	VICTORIA	77904	32010148057	00001	12/04/2000	06/30/2001
KEY DESIGNS	210 PECOS ST	VICTORIA	77904	32007525689	00002	01/01/1995	01/16/1996
KEYME, INC.	7808 NE ZAC LENTZ PKWY	VICTORIA	77904	32056779062	00038	11/01/2018	
KG ARTISTRY	113 PARK LN	VICTORIA	77904	32041459168	00003	05/01/2018	
KG3 ARCADES	506 CHERRYSTONE CIR	VICTORIA	77904	32067580491	00002	07/23/2018	12/31/2019
KIA'S	106 YUCCA DR	VICTORIA	77904	32008854765	00001	08/05/1999	12/31/2006
KICTHEN MAGIC	302 CRAWFORD DR	VICTORIA	77904	32006019056	00001	08/01/1995	12/31/1996
KID'S ARCADE	3804 JOHN STOCKBAUER SUITE A	VICTORIA	77904	32004853530	00001	07/01/1995	10/01/1995
KIDDLY WINKS	7800 N NAVARRO	VICTORIA	77904	30113335662	00001	04/03/1989	09/30/1989
KIDDLY WINKS	7800 HALLETTSVILLE HWY	VICTORIA	77904	17422593750	00001	02/01/1983	08/31/1989
KIFER'S KANDLES	708 MORNINGLORY LN	VICTORIA	77904	32006618311	00001	01/25/2001	12/31/2003
KIKI SHOPPE	209 GOLDENROD AVE	VICTORIA	77904	32010068909	00004	04/01/2007	12/31/2010
KIKI'S KANDLES	302 NORTHSIDE RD	VICTORIA	77904	32087768274	00001	03/01/2023	
KIKKO RAMEN AND POKE	7905 N NAVARRO ST STE 200	VICTORIA	77904	32081807680	00001	03/01/2022	
KILLEBREW, INC.	5507 NE ZAC LENTZ PKWY	VICTORIA	77904	17418831602	00003	11/01/2021	
KIM E WILLIAMSON	419 TAOS ST	VICTORIA	77904	32023489225	00001	11/13/1993	12/22/1995
KIMBERLY'S KREATIONS	101 N STAR DR	VICTORIA	77904	32037868760	00001	09/02/2008	12/31/2009
KIMBRELY R HOFFMAN	201 BALL AIRPORT RD	VICTORIA	77904	32008802186	00001	08/23/1999	09/30/1999
KINCER'S FOOD STORE #10	2604 N MAIN	VICTORIA	77904	17420034559	00022	02/01/1991	07/31/1994
KINCER'S INC #5	5107 HALLETTSVILLE HWY	VICTORIA	77904	17420034559	00019	05/15/1987	07/31/1994
KINCERS FOOD STORE # 5	5107 HALLETTSVILLE HWY	VICTORIA	77904	17420034559	00016	11/01/1985	11/30/1986
KINDERMUSK AT VICTORIA SQUARE	5803 JOHN STOCKBAUER DR STE N	VICTORIA	77904	32016154497	00001	11/08/2004	10/31/2005
KINE'S HAIR DESIGN	5404 A COUNTRY CLUB DR SUITE D	VICTORIA	77904	32024056718	00001	02/27/1996	12/31/1996
KING KALUS MOTORS	303 APPALOOSA DR	VICTORIA	77904	32058914410	00001	02/01/2016	12/31/2018
KING STOP 10	13515 US HIGHWAY 87 N	VICTORIA	77904	32084957177	00006	11/01/2022	
KING STOP 11	7104 N NAVARRO ST STE A	VICTORIA	77904	32084957177	00008	11/01/2022	
KINGMART OF TEXAS,INC.	8501 N NAVARRO ST	VICTORIA	77904	17604967475	00003	10/01/1997	01/31/2002
KINGS WHEEL & GIFT SHOP	1402 MOCKINGBIRD LN	VICTORIA	77904	32008061155	00002	12/15/1993	04/30/1994
KINNEY SHOE CORPORATION #4265	VICTORIA MALL	VICTORIA	77904	11319884042	00213	10/01/1980	05/01/1994
KIRK BULLOCK REPAIRS	404 DUNDEE ST	VICTORIA	77904	32032395991	00001	03/18/1996	12/31/1999
KIRKLAND'S #673	7906 NE ZAC LENTZ PKWY	VICTORIA	77904	16218049829	00097	07/18/2012	
KIRKRAFT	111 GUINEVERE	VICTORIA	77904	32026972714	00001	01/10/1979	12/31/1989
KISHA'S PLAYFUL PLEASURES	8037 US HIGHWAY 87 N	VICTORIA	77904	32018752652	00002	06/01/2016	09/30/2017
KIU CHEIN LAM-WU	103 CORNWALL DR APT 166	VICTORIA	77904	32005801041	00001	05/08/2002	09/30/2002
KLASSICHIC BOUTIQUE	2699 LEVI SLOAN RD	VICTORIA	77904	32066910772	00002	11/18/2020	
KLC #4904	6106 N NAVARRO ST	VICTORIA	77904	17524908393	00002	10/18/1993	07/31/2003
KLEINEN ZWINGER	113 LANCELOT ST	VICTORIA	77904	32028854399	00001	06/24/1994	03/31/1999
KLEINEN ZWINGER INC	3904 JOHN STOCKBAUER DR STE 110	VICTORIA	77904	17429012176	00001	01/01/1999	12/31/2002
KLOESEL SPECIAL SERVICES	506 MONTERREY	VICTORIA	77904	32005049229	00001	01/01/1985	03/01/1988
KLOESEL'S CLEANERS	8607 N NAVARRO ST STE A	VICTORIA	77904	32008952098	00005	05/01/2006	07/30/2013
KLOESEL'S CLEANERS, LLC	10002 NE ZAC LENTZ PKWY	VICTORIA	77904	32053180736	00002	04/01/2014	
KLOESELS CLEANERS	10002 NE ZAC LENTZ PKWY	VICTORIA	77904	32008952098	00003	09/01/1999	03/31/2014
KLUG'S TV-VIDEO	408 ROANOKE	VICTORIA	77904	32022485307	00001	05/02/1991	04/01/1992
KMA INTERNATIONAL	205 N STAR DR STE A	VICTORIA	77904	17428508075	00003	01/01/2000	12/31/2001
KMS SERVICES	202 WEARDEN DR	VICTORIA	77904	32007835286	00002	11/20/2015	12/25/2016
KNEADED HEALTH & BEAUTY SPA	1501 E MOCKINGBIRD LN STE 225	VICTORIA	77904	32014301751	00001	12/01/2018	12/31/2019
KOENIG CONTRACTORS LLC	1307 N GLASCOW	VICTORIA	77904	17426268078	00001	11/23/1992	12/31/2007
KOHL'S #1075	8905 N NAVARRO ST	VICTORIA	77904	32053194273	00058	10/01/2006	06/30/2007
KOHL'S #1075	8905 N NAVARRO ST	VICTORIA	77904	13641097046	00003	07/01/2007	
KOI KOLLECTIONS	702 SALEM RD APT 637	VICTORIA	77904	32047342608	00003	07/01/2021	03/31/2022
KOMAL CHAND	204 WOOD BRG	VICTORIA	77904	32087173079	00001	11/01/2022	12/31/2022
KONA ICE OF VICTORIA, LLC	508 KELLY CRICK RD	VICTORIA	77904	32082207773	00001	02/10/2022	
KOPECKY'S GUN AND AMMO	851 HAYNES RD	VICTORIA	77904	32006915287	00004	01/01/1992	12/31/2014
KORCZYNSKI ENTERPRIZES	506 VISTA CV	VICTORIA	77904	32009215925	00001	11/07/2002	12/31/2003
KORCZYNSKI'S PHOTOGRAPHY	105 LANCE LN	VICTORIA	77904	32009624399	00007	02/01/2023	
KORN'S KANDY & KARDS	115 MONTEZUMA DR	VICTORIA	77904	30115137108	00001	01/14/1994	05/14/2006
KOTA INTERNATIONAL INC	605 EAST CRESTWOOD	VICTORIA	77904	17422461941	00002	06/01/1983	10/31/1986
KOUNTRY BAKERY	4603 N NAVARRO ST	VICTORIA	77904	32018792443	00001	12/06/2005	09/30/2006
KOUNTRY BAKERY OF VICTORIA	5101 JOHN STOCKBAUER DR	VICTORIA	77904	32042980568	00002	08/01/2016	05/14/2021
KOUNTRY BAKERY OF VICTORIA	6005 N MAIN ST	VICTORIA	77904	32042980568	00001	12/01/2010	
KOUNTRY GALS	606 W LARKSPUR ST	VICTORIA	77904	32009656789	00001	01/17/2002	12/31/2004
KRAMER SERVICES	5TH HOUSE ON R FROM HONEY DR ON BAMBI DR	VICTORIA	77904	32025711733	00001	11/16/1993	05/01/1995
KREATING YOUR WORLD	5609 JOHN STOCKBAUER DR APT 31202	VICTORIA	77904	32009657100	00003	09/01/2021	
KREATIONS BY KISSTINE	522 SHILOH DR	VICTORIA	77904	32036564261	00001	04/19/2008	12/31/2010
KREG	302 WHISPERING CREEK DR	VICTORIA	77904	32025194377	00001	01/01/1986	01/31/1986
KRISTAL'S KLOSET	702 SALEM RD APT 421	VICTORIA	77904	32057950639	00002	07/01/2018	03/31/2019
KRISTAL'S KORNER	5201 JOHN STOCKBAUER DR APT 18D	VICTORIA	77904	32011352328	00001	05/08/2003	12/25/2004
KRISTI'S KRAFTS	207 WOODRIDGE DR	VICTORIA	77904	32008113162	00001	09/01/2002	12/25/2003
KRISTINA THIGPEN	1805 PLANTATION DR	VICTORIA	77904	32008544242	00002	10/01/2002	12/25/2005
KRUEGER'S WOOD FENCE CO	215 PAISANO DR	VICTORIA	77904	32019420812	00001	03/27/2006	12/31/2006
KRYSTALL'S KREATIONS	609 MALLETTE DR APT 211	VICTORIA	77904	32062981751	00001	02/27/2017	12/31/2019
KRYSTALL'S KREATIONS	207 BAMBI DR # B	VICTORIA	77904	32062981751	00002	01/01/2020	
KUNKEL INSPECTION LLC	402 E MAGRUDER DR	VICTORIA	77904	32047652626	00001	05/25/2013	
KURT MIORI	605 MEAD RD	VICTORIA	77904	32008593207	00002	07/16/1991	01/15/1994
KUTE-Z-KLOSET	221 LANSDOWN ST	VICTORIA	77904	32043690364	00001	02/28/2011	03/31/2011
KW SPECIALTIES	404 COTTON WOOD ST	VICTORIA	77904	32007525234	00001	04/01/1997	12/31/2001
KWIK KAR OIL & LUBE OF VICTORIA	7803 N NAVARRO ST	VICTORIA	77904	17426956821	00001	07/01/1994	12/31/1995
KWIK KAR OIL AND LUBE OF VICTORIA	7803 N NAVARRO ST	VICTORIA	77904	32008715578	00001	01/02/1996	03/25/2006
KWIK OILFIELD PUMP SERVICE	102 WESTBROOK DR	VICTORIA	77904	32065011127	00001	10/04/2017	
K3 CUSTOM LEATHERS	5001 COUNTRY CLUB DR	VICTORIA	77904	32009421838	00003	03/14/2016	09/30/2016
L & E AUTO SALES	1302 E MOCKINGBIRD LN	VICTORIA	77904	14535398292	00001	03/01/2012	12/30/2015
L & L WHOLESALE PAINT CO	103 BUCKINGHAM	VICTORIA	77904	32007899845	00001	11/07/1977	03/31/1978
L A JOHNSON CONSTRUCTION	903 EDINBURGH ST	VICTORIA	77904	32040452172	00001	11/01/2009	12/31/2010
L B SPORT SUPPLIES	509 BLYTH RD	VICTORIA	77904	32003993303	00001	10/04/1997	10/31/1997
L H SPORTS REPAIRS	117 GUINEVERE ST	VICTORIA	77904	32007504338	00001	08/31/2002	06/22/2006
L J ENTERPRISES	106 NOTTINGHAM DR	VICTORIA	77904	32042826530	00001	12/01/2010	12/25/2012
L J LANDSCAPING	225 KOHUTEK RD	VICTORIA	77904	32050746281	00002	01/30/2009	12/31/2009
L R CREATIONS	433 JESSICA DR	VICTORIA	77904	32032024062	00001	11/01/1997	12/31/1997
